"","disable","computer","poverty","a85a","a7584","a6574","black","asian","aindian","latino","chci","sparent","a5564","a2034","mortalityrate","Poor_health","Adult_obesity","Food_environment_index","Physical_inactivity","Uninsured","Adult_smoking","Low_birthweight","per_Female","Excessive_drinking","Primary_care_physicians","Access_to_exercise_opportunities","State"
"326",9.6,95.1,5.1,1.6,3.7,8.7,1.5,2.8,0.1,13.1,150.12,5.4,14.3,17.1,0.0204167611887092,0.1286939945,0.293,8.9,0.22,0.0595395548,0.1487396445,0.068965517,0.501967401,0.229626343,0.000546621,0.937980956,"Illinois"
"327",9.1,95.7,3.7,1.9,3.7,8.4,4.7,5.1,0.3,7.7,169.32,5.7,12.4,19.4,0.0112123570215294,0.0893509086,0.266,8.6,0.179,0.0606154692,0.1199043891,0.063843749,0.509885345,0.200320294,0.001204842,0.95119253,"Kansas"
"328",13.5,87.4,7.2,2.3,5.3,10,8.5,1.5,0.9,12.3,146.69,5.9,13.8,18.5,0.0354931577079307,0.1468345496,0.35,7.3,0.242,0.0920920921,0.1599093909,0.072002416,0.515335736,0.147984077,0.000721779,0.873683501,"Kansas"
"329",15,87.7,8.7,2.8,6.3,10.2,3,0.6,1.2,9.5,138.36,5,13.9,18,0.0336851560745565,0.1626907049,0.36,7.7,0.283,0.0997547181,0.1714086648,0.071414596,0.496203733,0.142196383,0.000596378,0.520980918,"Kansas"
"330",12.1,90,9.4,1.8,4.5,8.9,3.2,1,0.1,2,150.49,6.2,14.1,21.2,0.0214702851253865,0.1473192737,0.307,7.7,0.236,0.0574464183,0.1889853211,0.087245795,0.508659488,0.18336455,0.000619121,0.925079702,"Kentucky"
"331",18.3,83.3,9.7,1.9,5.7,10.9,4.2,0.5,0.1,2.9,133.37,3.3,14.9,17.2,0.068889501240011,0.1987308515,0.34,7.3,0.337,0.0646960722,0.2020646572,0.080367394,0.51133771,0.140012434,0.00037371,0.63236604,"Kentucky"
"332",20.8,84,16.7,2.2,5.1,9.8,3.5,0.3,0.1,3.2,129.57,8,13.6,17.3,0.0362187613183629,0.2143719413,0.318,7.7,0.314,0.0712987558,0.233223442,0.078523141,0.515604755,0.139417286,0.000849208,0.686529296,"Kentucky"
"333",17.2,90.1,9.6,1.5,4,8.2,11.6,2.2,0.2,5.7,140.74,7.5,12.7,20.5,0.0326216970531734,0.1955983158,0.347,7.2,0.261,0.0596464895,0.1988689997,0.07613337,0.501155466,0.152819786,0.000601283,0.697213458,"Kentucky"
"334",23.4,87.3,14.5,2.6,5.6,10.7,2.3,0.3,0.1,1.8,137.61,7.7,14.3,16.9,0.0381033022861981,0.2293443735,0.395,7,0.276,0.0644543205,0.2245396331,0.104,0.502056844,0.142554847,0.000993275,0.740482823,"Kentucky"
"335",12.4,93.6,10.8,1.5,3.7,7.8,14.6,3.8,0.2,7.2,158.27,6.7,11.5,26,0.0216196182593119,0.1819181651,0.275,7.3,0.2,0.0806817839,0.1880416854,0.085034856,0.508725102,0.198271021,0.001246471,0.990865542,"Kentucky"
"336",26.7,80.7,16.9,1.8,4.8,11,0.5,1.5,0.1,0.3,129.47,4.2,14.1,16.9,0.0714732422049495,0.2596843897,0.416,6.9,0.322,0.0770336457,0.2502580571,0.103154732,0.509313256,0.123312058,0.000733549,0.634997431,"Kentucky"
"337",18.2,83.2,17.5,2.2,5.4,11.1,0.9,0.8,0.3,2.5,130.58,7.4,14,17.4,0.0773718335577117,0.2242069049,0.341,7.1,0.297,0.0807544831,0.2333455419,0.079328315,0.510194509,0.1299305,0.000752563,0.724212296,"Kentucky"
"338",15.4,86.4,11.2,2.7,5.8,10.9,10.5,0.9,0.4,2.5,142.03,6.5,14.3,17.3,0.0474397820830655,0.1839863042,0.327,7.1,0.287,0.0667114997,0.2064562761,0.08915575,0.520287898,0.14923955,0.00087668,0.725585297,"Kentucky"
"339",10.3,91.9,6.5,1.7,3.4,7.7,5.7,2.1,2.1,5,148.78,7.6,12.2,22.3,0.0165909703643792,0.0997139033,0.301,8.3,0.202,0.1051270648,0.1579427415,0.067511177,0.496802229,0.199602716,0.000917941,0.900211249,"South Dakota"
"340",12,82.7,10.5,3.4,4.9,8.8,1.2,9.1,1.4,10.1,133.28,4.9,14.8,18.8,0.0635492241698883,0.1397891656,0.322,7.8,0.257,0.147402121,0.1494030077,0.069870939,0.495221259,0.174275244,0.000653168,0.651051845,"South Dakota"
"341",13.8,91.4,8.1,1.6,3.9,8.5,4.6,1.3,0.1,3.2,147.08,6.1,13.2,20.8,0.0349290278287996,0.1673629343,0.299,7.8,0.218,0.0615987018,0.195267175,0.085291611,0.50482282,0.177789745,0.000812062,0.879263712,"Kentucky"
"342",18.3,85.3,19.9,1.3,4.4,8,1.5,0.8,0.2,1.7,139.62,4.5,10.8,26.3,0.0528820729772607,0.2409149522,0.359,7.2,0.276,0.0721304276,0.2437889115,0.10150963,0.512821562,0.158253685,0.00092081,0.990742725,"Kentucky"
"343",19.6,81.6,12.5,2.3,5.3,9.8,4.3,1.1,0.1,2.4,135.99,8.8,13.3,20.4,0.0430545226819054,0.2390840747,0.337,6.9,0.339,0.0724271943,0.2363619682,0.089130435,0.514706461,0.137264765,0.000668765,0.820210509,"Kentucky"
"344",16.5,85.8,15.6,1.8,4.9,9.2,31.6,1.3,0.8,3.1,135.8,11,12.9,19.5,0.0168502320736508,0.2091947313,0.36,6.2,0.307,0.1425805445,0.1949610917,0.107891637,0.517194768,0.158071319,0.000771903,0.75150631,"Louisiana"
"345",19.9,87.6,17,1,4.2,8.8,29.5,0.7,0.3,4.3,134.21,9.2,12.5,21.6,0.0239204048528521,0.1971133557,0.375,6.6,0.359,0.1508787443,0.2043695746,0.109772423,0.515882488,0.197169982,0.000365034,0.695731521,"Louisiana"
"346",14.3,68,16.4,1.8,5,9.2,41.3,0.7,0.8,2.4,137.95,6.3,11.4,23.2,0.0284539175871078,0.2335643426,0.335,5.5,0.298,0.1424948639,0.238461328,0.116788321,0.520300291,0.16347835,0.000612573,0.75140272,"Louisiana"
"347",17.5,84.2,11.3,2.1,4.7,8.3,14.5,2,0.5,3.5,126.15,6.2,13.3,18.4,0.0250710345980277,0.1838613077,0.325,8.1,0.296,0.151876466,0.1953921178,0.099642218,0.514392492,0.195627662,0.000317328,0.488560148,"Louisiana"
"348",18.5,87.1,10.4,2.7,6,12.6,0.4,0.4,0.3,1.4,137.52,3.5,17.6,15,0.0520670623763407,0.1452741643,0.323,7.8,0.254,0.1106447836,0.1987146708,0.066941015,0.503049793,0.166611745,0.000629349,0.534608269,"Maine"
"349",19,89.7,8.8,2.1,5.4,10.5,0.9,1,1.3,1.4,144.88,5.1,15,20.3,0.0416953460051888,0.1416961274,0.307,7.4,0.233,0.1146698168,0.1899467119,0.070124036,0.504815356,0.185104976,0.001263982,0.75225275,"Maine"
"350",15.9,89.7,7.5,2.1,5.1,10.1,2.4,0.8,0.2,1.9,139.56,6.4,14.2,18.2,0.0334327027554119,0.1438391608,0.339,7.6,0.239,0.0927921607,0.1882462397,0.077357863,0.509741984,0.185848493,0.000876596,0.854050993,"Maine"
"351",11.4,92.8,5,2.4,4.9,10.5,3,2.2,0.2,2.1,162.28,4.9,14.7,19.7,0.0282738956999833,0.1007118934,0.238,7.9,0.156,0.091463103,0.1275595592,0.06604064,0.513571725,0.221734765,0.001624267,0.848427615,"Maine"
"352",15,91.4,4.3,2.7,5.5,11.7,0.9,1.3,0.4,1.7,148.88,4.8,16.1,17.2,0.0324881563698607,0.1287993462,0.29,8.2,0.214,0.0973586958,0.1491072509,0.065977803,0.512792634,0.220735222,0.000795351,0.764040156,"Maine"
"353",21.7,85.8,13.7,2.2,5.9,12.6,0.6,0.4,0.5,1.1,133.95,5,16.3,15.5,0.0296489563567362,0.1555485425,0.337,7.2,0.265,0.1111359016,0.2085088479,0.071407319,0.503800452,0.171490291,0.000704322,0.528873401,"Maine"
"354",15,88.5,6.3,2.9,9.1,15.3,12.9,1.2,0.1,3.5,145.51,4.9,16,14.6,0.025085386797368,0.148700878,0.308,8,0.256,0.0770022159,0.1514783437,0.067164179,0.51331545,0.159110298,0.000814901,0.923038053,"Maryland"
"355",15,91.4,5.6,4.1,9.3,15.1,10.5,1.4,0.2,6.8,156.14,5.7,15.5,13.4,0.0297554641852413,0.1233775181,0.283,8.7,0.206,0.082433326,0.123955928,0.069917997,0.527549761,0.183243777,0.000906377,0.754459796,"Maryland"
"356",13.3,93.5,4.1,4.2,8.7,16.8,2.9,1.5,0.6,3.1,160.09,3.5,17.6,13.8,0.0224916007928289,0.103681858,0.205,8.2,0.171,0.0345295906,0.126955928,0.069900792,0.521859658,0.199606629,0.000998446,0.893435485,"Massachusetts"
"357",15.8,88.5,7.3,3.1,6.8,12.8,2.8,1.8,0.3,4.7,150.32,5.8,16.4,17.2,0.0324500585683984,0.1367171107,0.228,8.2,0.219,0.0340505906,0.1519899724,0.077173771,0.516843573,0.188406085,0.001126514,0.892454599,"Massachusetts"
"358",11.1,92.9,5,2.1,5.1,10.5,10,1.4,0.2,3.9,152.65,5.8,14.7,16.9,0.0185280970872287,0.1217818603,0.288,8.5,0.236,0.026710321,0.1615538921,0.071816738,0.513701284,0.216557605,0.000636764,0.864848591,"Massachusetts"
"359",9.6,93.7,4.1,2.5,4.9,9.1,7.1,11.1,0.1,4.5,167.85,4.3,13.8,18.9,0.0177207437608805,0.1044453022,0.206,8.9,0.198,0.0213047457,0.1174146395,0.071989399,0.520454516,0.20610481,0.001265763,0.921058359,"Massachusetts"
"360",10.1,86.9,7.7,1.6,4.7,9.8,1.4,0.7,0.3,7.3,139.44,6,14.4,17.6,0.0264218807265165,0.1506526337,0.304,9,0.221,0.0667628678,0.1813685626,0.065703438,0.500701007,0.215318501,0.000252999,0.737280985,"Michigan"
"361",22.5,83.2,15.4,2.3,7.1,13.8,0.6,0.1,0.7,2,129.42,4.3,16.7,15.5,0.0780310173293884,0.1913523249,0.34,7.8,0.253,0.094622192,0.2153638917,0.067508711,0.50135055,0.189866886,0.00036003,0.813069909,"Michigan"
"362",13.6,91.2,12.3,1.6,3.5,7.1,2.7,1.8,3.2,4,146.71,6.4,10.7,31.3,0.0311782545846206,0.1850566345,0.303,7.3,0.207,0.0955150234,0.2111454708,0.071740079,0.513818355,0.231338369,0.000495064,0.771116895,"Michigan"
"363",18.8,85.9,9.3,2.1,6.3,11.4,1,0.3,0.3,3.4,131.96,4.5,15.9,16.5,0.0228501789930688,0.1587580574,0.317,8.4,0.285,0.0675020304,0.189712431,0.06400209,0.499137576,0.215534185,0.000353311,0.449227512,"Michigan"
"364",18.6,84.7,9.6,3.6,6.6,12.5,0.6,0.6,0.4,1.4,138.02,6,17.3,15.3,0.0564174894217207,0.1614983362,0.308,8.2,0.207,0.0792373072,0.1849662319,0.069817401,0.507873467,0.196413458,0.000763809,0.761673086,"Michigan"
"365",13.6,89.4,7,2.8,5.4,9.8,1.4,2.3,0.4,2.7,152.2,4.9,14.2,18.2,0.0324484130322441,0.1216531629,0.327,8.1,0.222,0.0588457845,0.1568309518,0.071297379,0.507368623,0.217900418,0.000968529,0.782718913,"Michigan"
"366",12.5,91.6,4.9,1.8,4.8,9.9,1.8,1.5,0.2,4.5,150.12,4.5,14.3,18,0.0277315585135885,0.1316207236,0.298,8.5,0.214,0.0520629441,0.1555055334,0.065725047,0.505931594,0.241913669,0.000348882,0.716921812,"Michigan"
"367",14.9,85.4,12.4,2.6,5.2,9.4,5.7,0.4,0.6,6.1,134.15,7.4,13,20.8,0.032020493115594,0.1576500101,0.351,7,0.208,0.0590710199,0.1925728569,0.06950751,0.468520946,0.205392839,0.000625903,0.493101987,"Michigan"
"368",15.5,90.2,7.7,2.1,5.2,11,2.5,0.3,0.5,8,138.71,5.9,14.5,18,0.0325646714021126,0.1687647664,0.344,8.1,0.233,0.0676764003,0.1904451422,0.07029877,0.49349265,0.20207639,0.000273909,0.756667201,"Michigan"
"369",17.3,83.6,10.6,1.8,5.2,10,2.2,0.4,0.5,3.5,131.8,5.9,14.5,18.1,0.0468984492246123,0.1745867792,0.349,8.1,0.256,0.0753981735,0.1971745294,0.068694799,0.48413631,0.208870006,0.000444833,0.677970383,"Michigan"
"370",16.9,89.3,8.7,2.2,5.2,10.8,2.2,0.6,0.2,3.4,138.11,5.3,15.6,16.8,0.0426768421647201,0.1586287996,0.347,7.2,0.273,0.068803016,0.1972025107,0.076493881,0.503411932,0.2257594,0.000500391,0.780127576,"Michigan"
"371",9.4,94.8,6.4,1.6,3.7,8.2,11.9,9.1,0.4,4.7,172.49,4.8,11.5,27.4,0.00835662855864331,0.114678049,0.239,7.7,0.158,0.0550587698,0.1284032347,0.077650496,0.504807943,0.246488061,0.001774967,0.93864689,"Michigan"
"372",18.1,88.8,8.9,1.7,5.9,12.7,5.2,0.8,1.1,3.9,136.85,5.9,15.8,15.5,0.0271039436237973,0.1585374932,0.324,8.4,0.235,0.0814323478,0.1827115161,0.073136819,0.500455435,0.200311643,0.000193585,0.651349129,"Michigan"
"373",15.2,89.2,9.8,2.1,5,10.1,7.8,0.8,0.4,3.5,139.92,7.8,14.5,18.9,0.0396667988893296,0.1544989805,0.344,7.3,0.239,0.0622961853,0.1931253567,0.086510147,0.488684842,0.212553779,0.000520396,0.732140183,"Michigan"
"374",14,90.6,8,2.2,4.9,9.5,11.7,4,0.3,2.6,141.4,6,14.2,19.4,0.0291508861297797,0.1499779987,0.325,7.9,0.255,0.0715326266,0.1970591554,0.085351342,0.513128508,0.212162587,0.000548078,0.943880815,"Michigan"
"375",16.1,91.4,6.8,1.9,5.1,10.9,6.8,2.3,0.6,5.4,146.34,5.8,14.7,19,0.0409739041756961,0.1486021039,0.376,7.9,0.246,0.0551171407,0.165296596,0.0695989,0.511066325,0.188040125,0.000376835,0.750693678,"Michigan"
"376",16.4,83.2,15.4,1.7,5.7,10.6,27.8,0.5,0.6,2.3,129.21,5.4,14.1,16.8,0.0457753194735838,0.2067442662,0.342,6,0.283,0.1616749601,0.2090804408,0.114401077,0.523333966,0.144645544,0.000568871,0.633631643,"Georgia"
"377",18.1,78.4,18.3,2,5.3,10.4,53.1,0.7,0.2,2.5,126.57,9.4,14.2,18.6,0.0490532718532326,0.2230407345,0.317,5.7,0.277,0.1451057864,0.2115740293,0.098591549,0.494647309,0.132602625,0.0007206,0.269788078,"Georgia"
"378",17.7,82.4,19.3,2,4.1,9.4,44.8,1,0.6,7.7,135.81,9.1,13.8,19.9,0.0402974685862915,0.2010146382,0.338,6.4,0.284,0.1755177548,0.1935864172,0.099886062,0.52050272,0.14758491,0.000261976,0.66289944,"Georgia"
"379",10.7,93.9,6.4,0.8,2.9,6.7,19.1,1,0.3,6.3,139.62,7.7,11.1,19.2,0.0158494062568579,0.1509211107,0.29,8,0.239,0.1262369929,0.1675803128,0.071087216,0.512324723,0.174632783,0.000164217,0.841432225,"Georgia"
"380",17,87.1,18.2,1.3,4,8.2,56.5,1.9,0.3,4.9,137.06,11.9,12.6,24.6,0.0292725522688709,0.2151269732,0.341,4.9,0.272,0.1435888144,0.2061927518,0.112101911,0.515946183,0.148516781,0.000946515,0.706555505,"Georgia"
"381",15,86.7,7.3,3.2,6,11.1,1.7,0.6,0.2,12,135.8,5.7,14.8,16.2,0.0179772049041815,0.1610349483,0.286,8.3,0.261,0.0640966502,0.1585176835,0.057276577,0.505041036,0.200835505,0.000595666,0.708759274,"Illinois"
"382",10.5,93.9,10,1.6,3.5,7.1,7.9,2.3,0.1,11.2,148.92,7.2,11.1,28.1,0.0105623997772294,0.166588367,0.285,7.2,0.193,0.070186765,0.1710019585,0.068817204,0.503759758,0.23974466,0.000354569,0.844047166,"Illinois"
"383",14.8,83.6,14.1,2.4,5.8,10.6,14.1,1,0.3,5,132.73,8.8,14,17.6,0.0429653933286462,0.1887385462,0.342,7.5,0.281,0.0616976829,0.1802623506,0.099809108,0.502298012,0.185741452,0.000454075,0.718003063,"Illinois"
"384",8.9,93.8,5,1.4,3.5,7.7,11.3,5.5,0.3,17.4,148.68,5.8,12.4,18.2,0.0209443746298623,0.1426923061,0.286,8.9,0.241,0.0602441587,0.1485003897,0.074247935,0.503378393,0.20538395,0.000555828,0.960859555,"Illinois"
"385",18.1,82.8,9.4,2,5.8,10.8,4.3,1.2,0.2,2.6,142.76,6.4,13.6,18.4,0.022369362920544,0.1503548831,0.273,8,0.236,0.0551272023,0.1676751917,0.08130521,0.499777975,0.219652129,0.00084487,0.724656027,"Illinois"
"386",13.5,87.6,7.5,2.6,5.3,9.3,0.7,0.5,0.1,2.1,140.49,4.4,14.3,19,0.0409260991580917,0.1316697089,0.295,8.5,0.232,0.0471521777,0.1532217811,0.075048108,0.501832141,0.213055429,0.00081464,0.580018691,"Illinois"
"387",14.4,84.5,10.2,3.1,6,10.9,3.8,0.1,0.5,3,135.44,5.3,14.3,17.8,0.0286993456549191,0.1571114433,0.289,7.8,0.273,0.0653968494,0.1777353802,0.069540464,0.481314723,0.200830364,0.000308132,0.59192317,"Illinois"
"388",12.8,84.8,7.6,2.8,6.2,11.3,1.9,0.5,0.1,5.7,140.88,4.6,14.6,15.7,0.0244448971277246,0.1422759653,0.321,8.5,0.261,0.0575013859,0.1562315645,0.071035387,0.49963474,0.203898634,0.000323304,0.681040288,"Illinois"
"389",15.9,81.8,12.1,2.8,6.4,11.6,8.9,1.1,0.5,5.8,136.96,6.2,14.2,18,0.0379150702426564,0.1720404854,0.254,7.6,0.258,0.0597089947,0.1712352444,0.078344612,0.494797597,0.196033638,0.000660951,0.755191897,"Illinois"
"390",12.2,88.3,5.6,2.6,5.5,10.1,1.2,1.1,0.1,2.3,143.77,5.2,13.7,17.3,0.0302279185055317,0.1435001525,0.324,8,0.259,0.0436165255,0.1406147292,0.064774054,0.506879488,0.223692781,0.000482196,0.824630338,"Illinois"
"391",17,86.6,8.1,1.4,5.4,10.5,0.6,0.4,0.1,1.9,136.13,5.1,15,16.5,0.0247831474597274,0.1525998103,0.358,8.5,0.307,0.0968647066,0.2010196701,0.069960212,0.498794757,0.190160588,0.000530598,0.579742912,"Indiana"
"392",13.9,88.9,11.1,1.7,5.2,10.4,11,0.6,0.3,6.6,135.12,7.5,14.1,19.1,0.0281800249075059,0.172349354,0.364,6.9,0.243,0.1091223819,0.2281877325,0.089742195,0.4849975,0.188615615,0.000396811,0.762387074,"Indiana"
"393",14.3,88.9,8.2,3,6.5,10.8,1.1,0.4,0.8,2.6,135.57,5.8,14.3,17.5,0.0607416879795396,0.1561981858,0.327,8,0.337,0.1041351385,0.1893591652,0.072487644,0.513884516,0.169400854,0.000404506,0.674501338,"Indiana"
"394",10.9,91.9,7.3,1.9,4.4,9.7,3.8,1.4,0.2,10,145.79,6.4,14.2,18.8,0.0377371840984941,0.1654052109,0.313,8,0.25,0.0872635615,0.187733343,0.067734591,0.506058132,0.198347499,0.000596346,0.822815696,"Indiana"
"395",13.7,86.7,8.2,2,5.4,9.9,0.4,1,0.3,1.8,135.49,5.3,13.9,16.9,0.0455772534445886,0.1536133181,0.352,8.6,0.256,0.1013228976,0.1810274014,0.070332481,0.508632046,0.182773456,6.9684e-05,0.502047332,"Indiana"
"396",18.2,88.6,12.6,2.2,4.6,9.1,6.7,1.8,0.2,2.7,141.75,6.8,12.1,23.8,0.0297990427057531,0.201894284,0.317,6.3,0.277,0.1105263792,0.2178094109,0.079104148,0.491341691,0.180405175,0.000843405,0.846459832,"Indiana"
"397",12.5,92.8,4.8,1.8,5.2,10.1,1.7,2.7,0.2,1.9,147.66,5.9,14.1,15.9,0.0287691594610578,0.1608699985,0.322,8.3,0.253,0.0768693357,0.1636401246,0.082278481,0.506672214,0.179756379,0.001437873,0.861532276,"Indiana"
"398",10.5,67,4.1,1.2,4.3,7.9,0.2,0.1,0.1,4,108.56,3.8,11.1,18.4,0.0254258835494533,0.163719514,0.341,8.8,0.264,0.2597008712,0.2064696871,0.051384909,0.496087957,0.182367682,0.000283439,0.358947425,"Indiana"
"399",9.6,93.3,4.4,1.6,3.6,7.7,1.7,3,0.2,3,163.71,5.7,12.8,17,0.0194032746757414,0.1211480667,0.288,8.9,0.208,0.0737706404,0.1724925482,0.068116221,0.504122005,0.194362361,0.002004926,0.840589689,"Indiana"
"400",11.3,87.7,3.2,2.7,6,10.7,0.4,0.3,0.1,4,138.08,4.1,15.3,15.1,0.0648200164210708,0.1086843608,0.304,8.6,0.249,0.0562442978,0.1356203852,0.059833507,0.490999567,0.234134391,0.000562722,0.621759657,"Minnesota"
"401",9.5,89,5.4,2,4.4,8.7,5.7,2.1,0.4,8.1,144.73,5.9,12.6,21.4,0.0270583106594712,0.1199785617,0.299,8.7,0.223,0.0591157072,0.1465282396,0.062939797,0.489302368,0.232660943,0.00088685,0.854447944,"Minnesota"
"402",9.8,90.2,6.3,2.1,4,6.8,3.7,1.3,1.8,4.5,150.75,5.1,10.9,24.3,0.0203267922758189,0.1216454103,0.279,8.8,0.213,0.0428680337,0.1526667715,0.069592047,0.506210736,0.24715903,0.000256723,0.835522636,"Minnesota"
"403",13.1,85.9,7,2.9,5.5,9.6,2.2,1,1.7,6.5,142.38,5.3,14,18.4,0.0380601985473691,0.138652481,0.35,7.9,0.28,0.0533486475,0.1584903966,0.058681395,0.496020215,0.221603745,0.000507405,0.673670886,"Minnesota"
"404",14.8,87.3,9.1,1.9,8.2,15.2,0.4,0.6,11.8,2.2,141.33,5.1,17,13.6,0.0474270808631729,0.1458233361,0.272,8.1,0.264,0.0872455145,0.1779743262,0.075310227,0.490083813,0.195549875,0.000418031,0.788882277,"Minnesota"
"405",12.1,87.5,9.9,3,4.8,8.3,4.3,6.9,0.7,27.8,124.18,8.6,12.8,19.4,0.050173326035395,0.1564469218,0.306,8.8,0.311,0.1009748532,0.1494666512,0.046062992,0.48530758,0.197925111,0.000826826,0.647862288,"Minnesota"
"406",9.1,94.4,4.1,1.2,2.9,6.8,2.5,1.3,0.6,2.6,145.15,5.9,12,19.3,0.0270731808904994,0.1040716014,0.29,8.8,0.208,0.0412936437,0.1336179896,0.057389843,0.486346335,0.249694666,0.000425277,0.911750415,"Minnesota"
"407",7,95.1,2.2,1.3,3.4,6.8,1.8,2.8,0.2,4.2,163.01,4.9,13.2,16.2,0.0154513235024288,0.0972064033,0.223,9.4,0.161,0.0311767702,0.1163539133,0.059305211,0.503700305,0.262865296,0.000840583,0.966378155,"Minnesota"
"408",12.5,89.3,5.4,2.4,6.2,9.7,0.6,0.6,0.2,6.2,137.29,3.9,13.6,17.6,0.027876118529256,0.1123870711,0.302,8.7,0.216,0.0469453157,0.1505685171,0.055834169,0.50245522,0.221648569,0.00077925,0.81937737,"Minnesota"
"409",11.6,92,9.4,2.1,3.9,8.1,12.1,14.4,0.6,7.5,155.19,6.6,12.2,23.8,0.0238090910743171,0.1179373652,0.259,8,0.184,0.0639883485,0.1353672898,0.072489326,0.51243598,0.212963433,0.001061076,0.999036647,"Minnesota"
"410",13.7,90.3,7.2,2.6,6.8,12.6,0.8,0.4,0.9,1.5,144.4,4.8,15.2,16,0.035445144785711,0.1232321596,0.299,8.7,0.222,0.0486931542,0.1747965544,0.0582846,0.501298092,0.226683949,0.00096172,0.744336,"Minnesota"
"411",9.5,92.2,2.8,1.4,3.4,7.3,1.4,1.1,0.3,2.9,147.43,5,12,16.9,0.0154016531107672,0.1035174448,0.289,9.3,0.198,0.0390209355,0.1435018179,0.056018228,0.495345153,0.250490761,0.000449315,0.884194066,"Minnesota"
"412",13.4,87.4,5.4,2.6,4.9,9.5,1.9,0.6,5.1,1.8,141.44,5.9,14.7,17.2,0.0362753578703575,0.1332036951,0.288,8.2,0.192,0.053921048,0.1668531493,0.061497326,0.477195142,0.212019023,0.000674745,0.804159837,"Minnesota"
"413",16.8,87.8,9.3,1.3,5,9.9,9.6,0.8,0.4,2.4,132.15,4.6,13.4,18.4,0.0214229338144097,0.1814137408,0.363,8.3,0.3,0.115163121,0.196323482,0.087874659,0.500687352,0.156793757,0.000183752,0.497433996,"Alabama"
"414",17.7,83,11.1,1.5,6,10.8,1.3,0.4,0.3,4.4,129.81,6,13.4,18.2,0.0263656192325208,0.2070415356,0.346,8.2,0.293,0.1414699305,0.2034060491,0.083418405,0.506117302,0.158956495,0.000548747,0.552794568,"Alabama"
"415",17.2,83,14.1,1.8,5.3,10.1,26.9,0.9,0.3,3.3,137.84,8.7,13.4,18.7,0.0143236378220431,0.2381457627,0.333,7,0.293,0.1167706772,0.2150920125,0.101555653,0.520815715,0.156056708,0.000921544,0.649974889,"Alabama"
"416",12.6,88.1,11.1,1.3,3.7,7.8,32,1.6,0.2,3.7,145.87,9.2,11.5,25.4,0.00957345472473924,0.2085753228,0.334,6.9,0.275,0.0975983498,0.2008367679,0.111265005,0.518330729,0.188354907,0.000725576,0.684761836,"Alabama"
"417",17.8,87.6,12,1.7,5.2,9.6,16.9,1.4,1.2,7.3,138.66,9.4,12.7,18.6,0.0269702749041592,0.2022687141,0.342,7.5,0.298,0.1193324715,0.182012209,0.086122267,0.505739273,0.155284197,0.000566285,0.446304156,"Alabama"
"418",18.4,85.2,14.1,1.9,5.8,11.1,15.9,0.7,0.6,3.9,134,7.5,13.7,18,0.04682881142623,0.2297362931,0.368,7,0.342,0.1197089232,0.2313035858,0.083503544,0.515951016,0.138046706,0.000815083,0.436359284,"Alabama"
"419",16.5,73.3,15.6,2.6,5.5,11.5,45.4,0.3,0.1,1.4,131.67,7.5,14.2,17.3,0.0609756097560976,0.265026132,0.36,6.5,0.339,0.1224264706,0.2219765552,0.116158712,0.533853385,0.130428113,0.000347326,0.460400057,"Alabama"
"420",24.8,82.8,12,2.2,5.6,11.2,6.2,0.5,0.2,2.5,126.92,5.6,14.2,17.5,0.023543815039789,0.2163012974,0.362,7.4,0.331,0.1284393217,0.1979027189,0.10015983,0.51181369,0.137552638,0.00045946,0.529967325,"Alabama"
"421",18.1,79.4,12.9,1.9,5.5,11.8,39.6,1.1,0.3,2.4,128.14,6.5,14.3,18.8,0.0624721106648817,0.2521983554,0.38,6.1,0.326,0.1331442699,0.2204036962,0.118214286,0.520048459,0.135284509,0.000468892,0.632091188,"Alabama"
"422",15.3,92.2,11.7,2.2,6,10.9,3.6,2.9,3.9,37.2,147.94,6.6,12.6,21.5,0.0356086627214835,0.1605641558,0.249,7.4,0.181,0.1223065791,0.1389351317,0.070554817,0.508486468,0.169705125,0.000819782,0.874500007,"Arizona"
"423",21.5,83.8,14.6,2.9,8.8,16.6,0.7,0.8,16.3,18.7,136.07,4.4,15.9,15,0.0389689918165117,0.214606879,0.275,5.9,0.254,0.1355373209,0.1814261957,0.081093605,0.503827769,0.145246072,0.000470287,0.949138944,"Arizona"
"424",17.3,88.3,12.4,2.2,7,12.5,4.1,1.9,1.2,35.5,139.82,6.8,13.4,18.5,0.0394415082432752,0.173962766,0.266,6.7,0.215,0.106833615,0.1593978864,0.078954226,0.490108929,0.160204045,0.000490402,0.578654851,"Arizona"
"425",15,57,28.8,1.3,4.6,9.1,0.5,0.3,73.8,6.3,126.25,7.9,12.6,19.5,0.0362026232977805,0.2615931018,0.337,1.5,0.238,0.175197828,0.2155277574,0.069916613,0.50824762,0.118938557,0.000293813,0.234654213,"Arizona"
"426",12,85.8,16.8,1.9,7.3,9.3,2.2,1.3,1.5,63.8,124.39,8.6,9.7,22.3,0.0433700407301252,0.2593220555,0.31,6.7,0.282,0.1743726567,0.1489587161,0.060219397,0.485111681,0.154824041,0.000372048,0.789022789,"Arizona"
"427",18.3,77.1,21.5,1.7,5.1,10.6,0.9,0.6,44.7,11.4,131.71,8.2,13.1,18,0.0579473946308117,0.2379440337,0.314,4.3,0.259,0.1556744112,0.2149919413,0.085724407,0.498227692,0.151378489,0.000609548,0.574291059,"Arizona"
